mesa registrados votaron pro eco blanco impugnado nulo recurrido tecnico
1827 346 230 53.51 41.23 5.26 0 0.88 0 0
1828 349 239 55.88 40.76 3.36 0 0.42 0 0
1829 349 249 49.8 44.94 5.26 0 0 0.81 0
1830 348 249 48.98 44.9 6.12 0 1.63 0 0
1831 347 242 43.93 49.79 6.28 0 1.26 0 0
1832 346 244 50.62 43.62 5.76 0 0.41 0 0
1833 349 229 50 42.04 7.96 0 1.33 0 0
1834 350 223 52.94 43.89 3.17 0 0.9 0 0
1835 346 238 47.01 49.57 3.42 0 1.71 0 0
1836 347 230 57.02 37.72 5.26 0 0.88 0 0
1837 346 250 49.59 44.31 6.1 0 1.63 0 0
1838 349 246 46.31 47.13 6.56 0 0.82 0 0
1839 346 231 53.71 41.48 4.8 0 0.87 0 0
1840 346 237 50.45 44.64 4.91 0 5.8 0 0
1841 346 231 52.4 42.79 4.8 0 0.87 0 0
1842 348 235 44.26 48.94 6.81 0 0 0 0
1843 344 235 47.37 47.37 5.26 0 3.07 0 0
1844 347 252 48.16 48.57 3.27 0 2.86 0 0
1845 346 232 48.02 48.02 3.96 0.44 1.76 0 0
1846 345 250 49.8 44.9 5.31 0 2.04 0 0
1847 345 243 44.4 47.3 8.3 0 0.83 0 0
1848 347 244 53.09 43.21 3.7 0 0.41 0 0
1849 346 237 41.63 53.65 4.72 0 1.72 0 0
1850 347 242 51.28 43.16 5.56 0 3.42 0 0
1851 347 237 45.34 48.73 5.93 0 0.42 0 0
1852 348 245 57.56 38.24 4.2 0 2.52 0.42 0
1853 345 227 46.4 47.75 5.86 0 2.25 0 0
1854 348 236 45.89 45.45 8.66 0 2.16 0 0
1855 348 226 45.33 49.78 4.89 0 0.44 0 0
1856 347 237 43.91 51.74 4.35 0.43 2.61 0 0
1857 348 250 50 46.34 3.66 0 1.63 0 0
1858 346 235 46.75 45.89 7.36 0 1.73 0 0
1859 347 215 46.95 46.01 7.04 0 0.94 0 0
1860 348 248 49.59 45.12 5.28 0 0 0.81 0
1861 346 233 48.7 44.35 6.96 0 1.3 0 0
1862 348 237 43.1 45.69 11.21 0 2.16 0 0
1863 348 236 49.79 44.21 6.01 0 1.29 0 0
1864 347 233 49.56 45.18 5.26 1.75 0.44 0 0
1865 347 243 45.45 47.93 6.61 0 0.41 0 0
1866 352 232 47.35 48.23 4.42 0 2.21 0 0.44
1867 347 230 46.88 46.88 6.25 0 1.34 1.34 0
1868 345 237 41.03 52.14 6.84 0 1.28 0 0
1869 345 214 49.77 43.66 6.57 0 0.47 0 0
1870 346 228 47.81 48.25 3.95 0 0 0 0
1871 347 220 46.3 47.69 6.02 0 1.85 0 0
1872 347 219 45.33 48.13 6.54 0 2.34 0 0
1873 348 224 52.23 40.63 7.14 0 0 0 0
1874 346 223 52.73 42.73 4.55 0 1.36 0 0
1875 347 232 50.87 43.91 5.22 0 0.87 0 0
1876 348 217 46.05 48.84 5.12 0 0.93 0 0
1877 348 227 52.86 43.61 3.52 0 0 0 0
1878 349 232 45.85 48.91 5.24 0 1.31 0 0
1879 351 253 48.19 45.78 6.02 0 1.61 0 0
1880 350 257 48.25 46.3 5.45 0 0 0 0
1881 348 235 48.93 46.35 4.72 0 0.86 0 0
1882 349 248 46.53 48.16 5.31 0 1.22 0 0
1883 347 234 52.84 41.48 5.68 0 2.18 0 0
1884 347 229 44.98 49.78 5.24 0 0 0 0
1885 349 252 45.02 47.01 7.97 0 0.4 0 0
1886 348 236 48.29 45.3 6.41 0 0.85 0 0
1887 348 239 42.74 52.56 4.7 0 2.14 0 0
1888 347 231 48.25 47.81 3.95 0 1.32 0 0
1889 347 246 46.75 47.15 6.1 0 0 0 0
1890 348 262 47.49 45.17 7.34 0 1.16 0 0
1891 347 235 53.85 42.74 3.42 0 0 0 0.43
1892 350 225 45.74 48.43 5.83 0 0.9 0 0
1893 348 260 40.77 53.08 6.15 0 0 0 0
1894 348 236 50 44.02 5.98 0 0.43 0.43 0
1895 346 246 43.67 50.2 6.12 0 0.41 0 0
1896 347 230 41.33 50.67 8 0 2.22 0 0
1897 351 264 39.69 52.67 7.63 0 0.76 0 0
1898 349 252 42.06 53.57 4.37 0 0 0 0
1899 348 250 47.18 46.77 6.05 0 0.81 0 0
1900 347 253 48.02 44.84 7.14 0 0 0 0.4
1901 349 215 43.33 48.57 8.1 0 2.38 0 0
1902 349 249 42.98 52.89 4.13 0.41 2.48 0 0
1903 348 240 45 50.83 4.17 0 0 0 0
1904 350 250 50.81 44.76 4.44 0 0.81 0 0
1905 349 243 45.45 47.93 6.61 0 0.41 0 0
1906 347 218 49.77 44.7 5.53 0 0.46 0 0
1907 346 257 50.2 46.27 3.53 0 0.78 0 0
1908 348 234 47.58 48.46 3.96 0 3.08 0 0
1909 348 249 48.77 42.62 8.61 0 2.05 0 0
1910 349 235 45.69 46.55 7.76 0 1.29 0 0
1911 347 247 43.67 51.02 5.31 0 0.82 0 0
1912 349 243 42.26 48.54 9.21 0 1.67 0 0
1913 348 234 44.25 50.88 4.87 0 1.33 0 2.21
1914 347 246 47.93 43.8 8.26 0 1.65 0 0
1915 347 244 52.7 41.91 5.39 0 1.24 0 0
1916 349 240 43.1 48.54 8.37 0 0.42 0 0
1917 347 248 48.18 46.96 4.86 0 0.4 0 0
1918 348 255 45.88 50.2 3.92 0 0 0 0
1919 346 246 46.91 50.21 2.88 0 1.23 0 0
1920 345 248 46.77 47.18 6.05 0 0 0 0
1921 348 244 54.58 42.08 3.33 0 1.67 0 0
1922 345 235 45.92 51.07 3 0 0.86 0 0
1923 346 253 54.8 41.6 3.6 0 1.2 0 0
1924 347 233 45.45 48.05 6.49 0 0.87 0 0
1925 346 238 54.43 41.77 3.8 0 0.42 0 0
1926 347 241 53.78 42.44 3.78 0 0 0 1.26
1927 345 225 52.25 42.34 5.41 0 1.35 0 0
1928 346 235 50.43 45.26 4.31 0 1.29 0 0
1929 346 244 46.72 47.95 5.33 0 0 0 0
1930 343 257 47.04 48.22 4.74 0 0 0 1.58
1931 350 241 44.77 51.46 3.77 0 0.84 0 0
1932 348 243 41.91 51.45 6.64 0.41 0 0 0.41
1933 346 260 50.19 46.33 3.47 0 0.39 0 0
1934 351 255 44.71 48.24 7.06 0 0 0 0
1935 349 257 43.31 52.76 3.94 0 1.18 0 0
1936 350 253 46.18 47.39 6.43 0.4 1.2 0 0
1937 350 267 34.62 59.62 5.77 0 2.69 0 0
1938 349 264 45.98 47.13 6.9 0 1.15 0 0
1939 347 230 44.3 49.12 6.58 0 0.88 0 0
1940 349 265 43.08 48.08 8.85 0 1.92 0 0
1941 349 241 43.93 49.79 6.28 0 0.84 0 0
1942 353 267 41.98 51.15 6.87 0 1.91 0 0
1943 349 258 42.75 50.98 6.27 0 0 0 1.18
1944 349 257 42.57 51.41 6.02 0 3.21 0 0
1945 351 263 46.33 47.1 6.56 0 1.54 0 0
1946 349 249 42.04 51.02 6.94 0 1.63 0 0
1947 348 268 41.95 54.31 3.75 0 0.37 0 0
1948 349 257 44.92 52.34 2.73 0 0.39 0 0
1949 349 251 39.6 52.4 8 0 0.4 0 0
1950 350 244 45.02 48.92 6.06 0 5.63 0 0
1951 348 245 40.98 52.46 6.56 0 0 0 0.41
1952 349 272 39.18 54.1 6.72 0 0.37 0 1.12
1953 348 258 37.65 56.08 6.27 0 1.18 0 0
1954 351 257 46.64 46.25 7.11 0 1.19 0 0.4
1955 349 252 40.4 52 7.6 0 0.8 0 0
1956 350 263 40.23 54.02 5.75 0 0.77 0 0
1957 348 243 39.92 53.5 6.58 0 0 0 0
1958 349 239 44.07 51.69 4.24 0 1.27 0 0
1959 352 241 49.37 43.88 6.75 0 1.27 0 0.42
1960 348 256 38.49 55.56 5.95 0 1.59 0 0
1961 350 250 47.37 49.8 2.83 0 1.21 0 0
1962 349 258 53.31 40.86 5.84 0 0.39 0 0
1963 349 264 37.69 55.77 6.54 0 1.54 0 0
1964 349 255 44.09 52.36 3.54 0.39 0 0 0
1965 348 262 35.91 60.23 3.86 0 0 0 1.16
1966 346 240 39.08 53.78 7.14 0 0.84 0 0
1967 346 262 46.72 47.49 5.79 0 1.16 0 0
1968 348 248 44.9 50.2 4.9 0 1.22 0 0
1969 347 246 48.16 47.76 4.08 0 0.41 0 0
1970 350 251 44.35 47.58 8.06 0 1.21 0 0
1971 349 240 41.53 50.42 8.05 0 1.69 0 0
1972 347 238 42.49 50.64 6.87 0 2.15 0 0
1973 345 244 48.77 46.31 4.92 0 0 0 0
1974 351 255 41.67 52.78 5.56 0 1.19 0 0
1975 348 260 37.07 57.14 5.79 0 0.39 0 0
1976 348 253 41.2 54 4.8 0 1.2 0 0
1977 349 251 40 52 8 0 0.4 0 0
1978 346 242 36.55 57.98 5.46 0 0.84 0 0.84
1979 349 250 44.76 47.58 7.66 0 0.81 0 0
1980 347 253 39.76 57.43 2.81 0 1.61 0 0
1981 345 262 41.09 52.33 6.59 0 1.55 0 0
1982 350 232 44.98 46.72 8.3 0 1.31 0 0
1983 347 242 39 55.19 5.81 0 0.41 0 0
1984 350 259 42.75 49.02 8.24 0 1.57 0 0
1985 346 252 44.8 49.6 5.6 0 0.8 0 0
1986 348 238 45.96 48.51 5.53 0 1.28 0 0
1987 347 248 37.7 54.51 7.79 0 1.64 0 0
1988 348 225 35.56 57.78 6.67 0 0 0 0
1989 348 239 42.74 51.71 5.56 0 2.14 0 0
1990 349 254 41.11 52.96 5.93 0 0.4 0 0
1991 349 243 39.75 56.07 4.18 0 1.67 0 0
1992 344 247 45.64 49.79 4.56 0 2.49 0 0
1993 345 249 40.98 51.23 7.79 0 2.05 0 0
1994 346 244 32.5 60.42 7.08 0 1.25 0 0.42
1995 348 253 45.82 50.6 3.59 0 0.8 0 0
1996 348 239 40.95 54.31 4.74 0 0.86 0 2.16
1997 348 247 41.63 53.06 5.31 0 0.82 0 0
1998 347 248 42.15 51.65 6.2 0 2.48 0 0
1999 349 250 39.09 56.38 4.53 0 0.41 0 2.47
2000 350 243 48.13 44.81 7.05 0 0.83 0 0
2001 346 254 41.7 55.47 2.83 0 2.83 0 0
2002 348 255 45.06 49.8 5.14 0 0.79 0 0
2003 347 238 38.82 50.63 10.55 0 0.42 0 0
2004 349 253 35.97 58.89 5.14 0 0 0 0
2005 346 255 43.92 48.24 7.84 0 0 0 0
2006 347 260 42.02 51.75 6.23 0 1.17 0 0
2007 344 246 40.16 53.69 6.15 0 0.82 0 0
2008 352 246 48.98 46.12 4.9 0 0.41 0 0
2009 348 251 42 50.4 7.6 0 0.4 0 0
2010 353 254 42.69 50.99 6.32 0 0.4 0 0
2011 351 258 38.82 54.9 6.27 0 1.18 0 0
2012 349 261 44.4 50.97 4.63 0 0.77 0 0
2013 350 247 40.16 50 9.84 0 1.23 0 0
2014 350 278 39.27 52.36 8.36 0 1.09 0 0
2015 348 272 47.78 47.04 5.19 0 0.37 0 0.37
2016 353 242 40.5 53.31 6.2 0 0 0 0
2017 353 247 44.26 50 5.74 0 1.23 0 0
2018 351 249 47.13 46.72 6.15 0 2.05 0 0
2019 349 260 45.53 49.03 5.45 0 1.17 0 0
2020 350 253 44 50.8 5.2 0 0.4 0 0.8
2021 349 265 43.77 52.08 4.15 0 0 0 0
2022 349 254 41.5 53.75 4.74 0 0.4 0 0
2023 348 261 46.9 45.74 7.36 0 0 0 1.16
2024 351 251 45.2 49.6 5.2 0 0.4 0 0
2025 350 250 39.59 54.29 6.12 0 2.04 0 0
2026 348 258 46.85 46.85 6.3 0.79 0.79 0 0
2027 348 241 38.33 54.17 7.5 0 0.42 0 0
2028 349 255 44.05 49.6 6.35 0 1.19 0 0
2029 352 252 45.2 48.4 6.4 0 0.8 0 0
2030 348 245 41.8 50 8.2 0 0.41 0 0
2031 350 247 38.46 53.44 8.1 0 0 0 0
2032 350 250 42.04 54.29 3.67 0 2.04 0 0
2033 349 242 48.33 47.08 4.58 0 0.42 0 0.42
2034 349 253 44.4 48.4 7.2 0 1.2 0 0
2035 350 249 43.67 52.24 4.08 0 1.63 0 0
2036 348 259 43.36 50.78 5.86 0 1.17 0 0
2037 350 264 46.69 48.25 5.06 0 2.72 0 0
2038 350 259 41.18 52.55 6.27 0 1.57 0 0
2039 349 252 47.6 46.4 6 0 0.8 0 0
2040 351 260 45.7 49.61 4.69 0 1.56 0 0
2041 351 256 36.86 54.51 8.63 0 0.39 0 0
2042 350 248 37.3 56.15 6.56 0 1.64 0 0
2043 350 243 40.43 52.77 6.81 0 3.4 0 0
2044 350 254 44.09 48.82 7.09 0 0 0 0
2045 349 245 46.72 45.9 7.38 0 0.41 0 0
2046 350 266 44.36 51.13 4.51 0 0 0 0
2047 350 257 45.6 48.4 6 0 2.8 0 0
2048 350 257 42.02 53.31 4.67 0 0 0 0
2049 350 253 43.9 50.81 5.28 0 2.85 0 0
2050 351 251 43.32 53.04 3.64 0 1.62 0 0
2051 349 256 43.7 50.79 5.51 0.39 0.39 0 0
2052 347 242 41.91 52.7 5.39 0 0.41 0 0
2053 343 255 44.27 50.59 5.14 0 0.79 0 0
2054 346 267 40.53 54.55 4.92 0 1.14 0 0
2055 346 257 48.63 47.06 4.31 0 0.78 0 0
2056 346 253 45.78 49.8 4.42 0 1.61 0 0
2057 349 254 43.65 47.22 9.13 0 0.79 0 0
2058 348 242 40.17 53.56 6.28 0 1.26 0 0
2059 346 248 42.45 51.84 5.71 0 1.22 0 0
2060 348 253 51.2 44.8 4 0 0.4 0.4 0.4
2061 345 244 44.77 48.95 6.28 0 1.67 0.42 0
2062 348 262 47.51 47.13 5.36 0 0.38 0 0
2063 346 270 46.59 49.24 4.17 0 1.52 0 0.76
2064 345 246 41.46 51.63 6.91 0 0 0 0
2065 346 247 47.97 46.34 5.69 0 0.41 0 0
2066 347 260 39.45 52.73 7.81 0.39 1.17 0 0
2067 346 258 44.31 51.37 4.31 0 1.18 0 0
2068 347 253 42.34 52.42 5.24 0 2.02 0 0
2069 345 259 43.25 51.59 5.16 0.4 2.38 0 0
2070 346 239 41.35 50.63 8.02 0 0.84 0 0
2071 347 243 46.86 46.86 6.28 0.42 1.26 0 0
2072 346 240 45.34 50.42 4.24 0 1.69 0 0
2073 346 248 42.34 50.4 7.26 0 0 0 0
2074 346 246 46.91 46.91 6.17 0 1.23 0 0
2075 344 249 39.84 54.88 5.28 0 1.22 0 0
2076 348 246 48.57 46.12 5.31 0 0.41 0 0
2077 347 252 46.03 49.21 4.76 0 0 0 0
2078 345 247 47.77 49.39 2.83 0 0 0 0
2079 345 246 50 47.08 2.92 0 2.08 0.42 0
2080 346 235 50 43.86 6.14 0 2.19 0.88 0
2081 348 232 44.74 48.25 7.02 0 1.75 0 0
2082 344 255 48.21 47.81 3.98 0 0.8 0.4 0.4
2083 346 249 46.99 47.79 5.22 0 0 0 0
2084 343 266 45.38 50 4.62 0 1.15 1.15 0
2085 346 234 45.49 51.07 3.43 0.43 0 0 0
2086 346 248 40.49 53.04 6.48 0 0 0.4 0
2087 344 259 41.7 52.9 5.41 0 0 0 0
2088 344 239 52.12 42.8 5.08 0 1.27 0 0
2089 345 257 47.84 49.8 2.35 0 0.78 0 0
2090 344 236 40.25 50.85 8.9 0 0 0 0
2091 343 250 44.94 48.99 6.07 0 1.21 0 0
2092 346 244 41.18 52.94 5.88 0 2.52 0 0
2093 345 238 43.28 52.1 4.62 0 0 0 0
2094 347 245 46.72 48.77 4.51 0 0.41 0 0
2095 344 239 43.59 50 6.41 0 1.71 0 0.43
2096 345 245 48.36 45.08 6.56 0.41 0 0 0
2097 348 246 42.39 50.21 7.41 0 1.23 0 0
2098 346 261 43.63 49.81 6.56 0 0.77 0 0
2099 346 246 49.17 46.28 4.55 0 1.65 0 0
2100 347 247 45.71 48.16 6.12 0 0.82 0 0
2101 347 249 44.72 47.56 7.72 0 1.22 0 0
2102 347 251 35.1 59.18 5.71 0 2.45 0 0
2103 346 249 47.37 47.37 5.26 0 0.81 0 0
2104 347 259 41.47 52.33 6.2 0 0.39 0 0
2105 346 260 40.15 51.35 8.49 0 0.39 0 0
2106 347 241 49.79 46.44 3.77 0.84 0 0 0
2107 348 243 41.56 48.56 9.88 0 0 0 0
2108 346 257 40.78 52.16 7.06 0 0.78 0 0
2109 347 251 41.6 52 6.4 0 0.4 0 0
2110 346 233 41.48 52.84 5.68 0 1.31 0.44 0
2111 347 251 42.17 49 8.84 0.4 0.4 0 0
2112 347 249 42.74 51.21 6.05 0 0.4 0 0
2113 350 239 50.43 44.83 4.74 0 3.02 0 0
2114 343 235 46.78 49.79 3.43 0 0.43 0 0.43
2115 347 250 52.23 45.34 2.43 0 1.21 0 0
2116 345 228 50 45.61 4.39 0 0 0 0
2117 346 259 41.34 50 8.66 0 1.97 0 0
2118 346 232 41.23 52.63 6.14 0 1.75 0 0
2119 346 255 44.27 48.62 7.11 0 0.79 0 0
2120 345 243 42.74 51.04 6.22 0 0.83 0 0
2121 344 259 42.46 49.21 8.33 0 2.78 0 0
2122 346 246 36.63 58.02 5.35 0 1.23 0 0
2123 346 236 42.55 51.06 6.38 0 0.43 0 0
2124 343 243 41.25 51.67 7.08 0 1.25 0 0
2125 348 251 45.38 46.59 8.03 0 0.8 0 0
2126 346 232 45.89 50.22 3.9 0 0.43 0 0
2127 346 241 46.89 48.13 4.98 0 0 0 0
2128 347 246 45.31 48.16 6.53 0 0.41 0 0
2129 344 247 44.49 50.61 4.9 0 0.41 0 0.41
2130 347 241 45.57 43.88 10.55 0 1.69 0 0
2131 341 241 43.51 50.63 5.86 0.42 0.42 0 0
2132 349 242 44.63 50.41 4.96 0 0 0 0
2133 348 250 45.34 47.37 7.29 0.81 0.4 0 0
2134 347 237 42.19 54.43 3.38 0 0 0 0
2135 347 248 50.61 45.34 4.05 0 0.4 0 0
2136 348 239 45.11 51.06 3.83 0 1.7 0 0
2137 346 233 45.26 48.28 6.47 0 0.43 0 0
2138 347 246 43.75 49.17 7.08 0 1.25 0 1.25
2139 346 239 44.44 49.57 5.98 0 1.28 0 0.85
2140 347 257 44.27 46.25 9.49 0 1.58 0 0
2141 347 234 48.5 46.78 4.72 0 0.43 0 0
2142 345 227 45.74 47.98 6.28 0 1.79 0 0
2143 347 255 40.64 54.58 4.78 0 1.2 0 0.4
2144 346 236 49.14 45.26 5.6 0 1.29 0 0.43
2145 345 258 46.51 48.06 5.43 0 0 0 0
2146 344 238 37.93 57.76 4.31 0 2.59 0 0
2147 345 243 42.92 50.83 6.25 0 1.25 0 0
2148 347 235 43.29 48.48 8.23 0 1.73 0 0
2149 348 234 41.74 51.74 6.52 0 1.74 0 0
2150 346 225 43.11 51.56 5.33 0 0 0 0
2151 346 238 44.12 52.1 3.78 0 0 0 0
2152 347 228 43.56 51.56 4.89 0 1.33 0 0
2153 344 229 45.41 45.41 9.17 0 0 0 0
2154 345 237 44.44 49.15 6.41 0 1.28 0 0
2155 348 239 39.24 53.16 7.59 0 0.84 0 0
2156 349 239 42.19 53.59 4.22 0 0.84 0 0
2157 345 240 42.92 51.25 5.83 0 0 0 0
2158 347 250 49.59 43.9 6.5 0 1.63 0 0
2159 345 246 43.21 51.44 5.35 0 1.23 0 0
2160 346 238 45.96 49.36 4.68 0 1.28 0 0
2161 348 248 39.02 52.44 8.54 0 0.81 0 0
2162 346 243 36.82 57.32 5.86 0 1.67 0 0
2163 347 242 42.86 51.26 5.88 0 1.68 0 0
2164 346 239 42.86 51.26 5.88 0 0.42 0 0
2165 350 257 43.14 50.98 5.88 0 0.78 0 0
2166 349 231 48.66 47.77 3.57 0 3.13 0 0
2167 347 249 44.86 50.62 4.53 0 2.47 0 0
2168 345 218 49.07 47.2 3.74 0 1.87 0 0
2169 347 253 48.62 44.27 7.11 0 0 0 0
2170 346 237 45.11 49.36 5.53 0 0.85 0 0
2171 346 235 46.55 46.98 6.47 0 1.29 0 0
2172 349 249 41.3 53.04 5.67 0 0.81 0 0
2173 344 227 45.29 48.88 5.83 0 1.79 0 0
2174 348 227 42.67 50.22 7.11 0 0.89 0 0
2175 347 255 46.64 48.22 5.14 0 0.79 0 0
2176 347 251 40.49 53.85 5.67 0 1.62 0 0
2177 348 246 47.97 47.97 4.07 0 0 0 0
2178 347 247 45.75 45.34 8.91 0 0 0 0
2179 345 245 45.9 45.9 8.2 0 0.41 0 0
2180 345 234 48.5 46.78 4.72 0 0.43 0 0
2181 346 239 39.75 53.97 6.28 0 0 0 0
2182 345 219 48.15 45.83 6.02 0 1.39 0 0
2183 346 225 46.22 47.11 6.67 0 0 0 0
2184 349 234 40.43 52.17 7.39 0 1.74 0 0
2185 351 250 50.61 46.15 3.24 0 1.21 0 0
2186 348 233 48.9 45.81 5.29 0 2.64 0 0
2187 347 242 39.17 56.25 4.58 0 0.83 0 0
2188 348 236 45.76 49.15 5.08 0 0 0 0
2189 347 241 46.06 48.55 5.39 0 0 0 0
2190 347 245 45.87 49.17 4.96 0 1.24 0 0
2191 347 236 40.85 53.62 5.53 0 0.43 0 0
2192 349 250 38.62 55.69 5.69 0 1.63 0 0
2193 347 244 42.74 49.38 7.88 0 1.24 0 0
2194 347 242 40 53.33 6.67 0 0.83 0 0
2195 349 245 41.74 52.07 6.2 0 1.24 0 0
2196 347 234 43.72 50.65 5.63 0 1.3 0 0
2197 346 228 38.5 53.1 8.41 0 0.88 0 0
2198 345 250 46.34 45.93 7.72 0 1.63 0 0
2199 347 239 39.57 51.91 8.51 0 1.7 0 0
2200 353 255 40.39 53.73 5.88 0 0 0 0
2201 348 249 46.59 48.59 4.82 0 0 0 0
2202 348 245 41.32 52.48 6.2 0 1.24 0 0
2203 349 228 41.67 53.51 4.82 0 0 0 0
2204 346 246 35.1 60 4.9 0 0.41 0 0
2205 348 251 44 44.8 11.2 0 0.4 0 0
2206 349 254 40.16 51.57 8.27 0 0 0 0
2207 348 243 38.43 55.79 5.79 0 0.41 0 0
2208 351 232 41.48 52.4 6.11 0 0 0 1.31
2209 349 232 42.36 51.53 6.11 0 1.31 0 0
2210 348 243 37.6 54.13 8.26 0 0.41 0 0
2211 343 245 45.87 50.83 3.31 0.41 0.83 0 0
2212 347 229 41.05 50.66 8.3 0 0 0 0
2213 347 234 34.48 61.21 4.31 0 0.86 0 0
2214 347 222 35.59 59.01 5.41 0 0 0 0
2215 347 226 43.75 52.68 3.57 0 0.45 0 0.45
2216 347 235 45.45 50.22 4.33 0.43 1.3 0 0
2217 349 217 47.66 46.73 5.61 0 1.4 0 0
2218 347 227 39.64 51.8 8.56 0 2.25 0 0
2219 347 254 46.8 48 5.2 0 1.6 0 0
2220 348 237 42.8 48.73 8.47 0 0.42 0 0
2221 350 263 42.91 51.34 5.75 0 0.77 0 0
2222 347 235 44.16 50.22 5.63 0 1.73 0 0
2223 347 226 41.78 51.11 7.11 0 0.44 0 0
2224 348 242 39.92 52.1 7.98 0 1.68 0 0
2225 348 237 42.62 52.32 5.06 0 0 0 0
2226 346 228 41.59 53.54 4.87 0 0.88 0 0
2227 345 236 45.02 50.65 4.33 0 2.16 0 0
2228 348 232 42.98 52.19 4.82 0 1.75 0 0
2229 347 236 41.95 52.97 5.08 0 0 0 0
2230 346 237 35.62 55.36 9.01 0 1.72 0 0
2231 346 222 48.64 46.82 4.55 0 0.91 0 0
2232 347 231 38.16 54.82 7.02 0 1.32 0 0
2233 345 236 48.29 44.02 7.69 0 0.85 0 0
2234 348 238 44.44 49.15 6.41 0 1.71 0 0
2235 345 221 42.13 50.46 7.41 0 2.31 0 0
2236 349 231 41.48 52.84 5.68 0 0.87 0 0
2237 347 238 43.28 49.16 7.56 0 0 0 0
2238 347 224 39.91 53.36 6.73 0.45 0 0 0
2239 346 243 42.08 48.75 9.17 0 1.25 0 0
2240 345 223 49.77 44.8 5.43 0 0.9 0 0
2241 346 205 43.07 50.5 6.44 0 1.49 0 0
2242 346 241 35.02 61.6 3.38 0 1.69 0 0
2243 346 233 44.4 49.57 6.03 0 0.43 0 0
2244 346 235 36.64 56.47 6.9 0 1.29 0 0
2245 348 235 41.99 52.38 5.63 0 1.3 0 0.43
2246 346 214 47.66 47.66 4.67 0 0 0 0
2247 345 234 39.66 54.74 5.6 0 0.43 0 0.43
2248 349 238 42.86 51.68 5.46 0 0 0 0
2249 347 233 38.26 55.65 6.09 0 0.87 0 0.43
2250 347 246 46.94 49.39 3.67 0 0.41 0 0
2251 349 238 46.84 48.1 5.06 0 0.42 0 0
2252 347 234 41.38 49.57 9.05 0.86 0 0 0
2253 346 226 38.29 55.86 5.86 0.45 1.35 0 0
2254 349 243 43.57 50.62 5.81 0 0.83 0 0
2255 348 262 47.13 47.13 5.75 0 0.38 0 0
2256 346 224 44.84 50.67 4.48 0 0 0.45 0
2257 350 242 41.18 54.2 4.62 1.26 0.42 0 0
2258 347 248 41.53 50.4 8.06 0 0 0 0
2259 346 235 39.13 55.22 5.65 0 2.17 0 0
2260 346 225 38.01 56.56 5.43 0 1.81 0 0
2261 349 254 47.39 44.58 8.03 0 2.01 0 0
2262 347 250 46.75 44.31 8.94 0 1.63 0 0
2263 345 229 44 50.67 5.33 0 1.78 0 0
2264 344 235 48.28 48.28 3.45 0 1.29 0 0
2265 346 227 39.46 56.05 4.48 0 1.79 0 0
2266 347 205 47.78 43.84 8.37 0 0.99 0 0
2267 346 237 47.46 49.15 3.39 0 0.42 0 0
2268 347 239 41 51.05 7.95 0 0 0 0
2269 345 224 47.03 47.95 5.02 0 2.28 0 0
2270 348 236 47.41 47.41 5.17 0 1.72 0 0
2271 344 243 40 54.17 5.83 0 1.25 0 0
2272 344 223 45.41 46.33 8.26 0 1.83 0.46 0
2273 347 244 42.56 52.48 4.96 0 0.83 0 0
2274 350 249 44.76 50 5.24 0 0.4 0 0
2275 346 235 43.16 49.15 7.69 0 0.43 0 0
2276 344 237 42.13 50.64 7.23 0 0.85 0 0
2277 346 245 43.03 52.05 4.92 0 0.41 0 0
2278 345 233 43.53 50.86 5.6 0 0.43 0 0
2279 345 232 41.92 53.71 4.37 0 1.31 0 0
2280 345 236 47.21 45.06 7.73 0 1.29 0 0
2281 344 242 42.74 50.62 6.64 0 0.41 0 0
2282 343 220 47.03 48.86 4.11 0 0.46 0 0
2283 345 223 39.46 51.12 9.42 0 0 0 0
2284 346 245 39.34 52.46 8.2 0 0.41 0 0
2285 347 233 44.83 47.41 7.76 0 0.43 0 0
2286 346 237 45.57 48.1 6.33 0 0 0 0
2287 343 235 44.87 51.71 3.42 0 0.43 0 0
2288 341 232 47.19 49.78 3.03 0 0.43 0 0
2289 344 250 43.09 50.81 6.1 0.41 0.81 0 0.41
2290 341 244 43.44 50.41 6.15 0 0 0 0
2291 343 243 35.54 57.85 6.61 0 0.41 0 0
2292 341 220 46.54 46.08 7.37 0 0.92 0.46 0
2293 343 241 41.84 54.39 3.77 0 0.84 0 0
2294 342 262 45.77 50 4.23 0 0.77 0 0
2295 340 235 47.21 45.49 7.3 0 0.86 0 0
2296 341 250 41.94 51.61 6.45 0 0.81 0 0
2297 344 244 38.56 56.36 5.08 0 3.39 0 0
2298 341 236 42.37 53.39 4.24 0 0 0 0
2299 343 236 41.45 54.7 3.85 0 0.85 0 0
2300 344 260 44.4 51.35 4.25 0 0.39 0 0
2301 340 222 42.08 50.68 7.24 0 0.45 0 0
2302 341 241 53.56 43.1 3.35 0 0.84 0 0
2303 344 247 45.68 48.97 5.35 0.82 0.82 0 0
2304 340 249 42.51 51.42 6.07 0 0.81 0 0
2305 343 239 36.6 57.87 5.53 0 1.7 0 0
2306 341 208 43.75 51.44 4.81 0 0 0 0
2307 341 220 48.39 47.47 4.15 0 1.38 0 0
2308 341 247 44.49 51.02 4.49 0 0.82 0 0
2309 340 236 47.03 48.73 4.24 0 0 0 0
2310 342 252 41.94 52.02 6.05 0 1.61 0 0
