mesa,registrados,votaron,pro,eco,blanco,impugnado,nulo,recurrido,tecnico
689,347,244,148,86,9,1,0,0,0
690,347,222,135,80,6,0,1,0,0
691,347,219,125,79,10,0,5,0,0
692,345,228,154,65,8,1,0,0,0
693,346,249,166,72,9,0,2,0,0
694,347,226,150,63,13,0,0,0,0
695,345,235,151,77,7,0,0,0,0
696,347,225,144,71,10,0,0,0,0
697,345,230,137,76,15,0,2,0,0
698,346,253,157,85,8,0,3,0,0
699,346,235,171,58,6,0,0,0,0
700,345,215,143,69,1,0,2,0,0
701,344,243,153,82,6,0,2,0,0
702,345,229,149,73,7,0,0,0,0
704,349,239,156,78,5,0,0,0,0
705,348,234,152,73,9,0,0,0,0
706,344,239,166,67,5,0,1,0,0
707,347,227,146,72,9,0,0,0,0
708,347,233,166,58,8,0,1,0,0
709,346,215,138,68,8,0,1,0,0
710,347,229,144,77,8,0,0,0,0
711,347,225,148,73,4,0,0,0,0
712,347,236,156,73,5,0,2,0,0
713,344,219,130,85,4,0,0,0,0
714,347,228,142,74,9,0,3,0,0
715,343,241,164,73,4,0,0,0,0
716,344,237,144,86,5,0,1,0,1
717,344,240,164,66,7,0,1,0,2
718,346,251,168,69,7,0,2,0,5
719,348,247,168,72,7,0,0,0,0
720,345,238,167,64,7,0,0,0,0
721,343,243,160,72,9,0,2,0,0
722,345,245,165,68,11,0,1,0,0
723,344,240,175,62,3,0,0,0,0
724,346,240,152,80,8,0,0,0,0
725,344,222,131,83,8,0,0,0,0
726,345,241,148,87,6,0,0,0,0
727,344,223,149,71,2,0,0,1,0
728,347,233,146,83,4,0,0,0,0
729,345,226,160,59,4,0,3,0,0
730,344,230,150,75,5,0,0,0,0
731,343,235,157,73,5,0,0,0,0
732,342,220,159,58,3,0,0,0,0
733,344,235,163,61,8,0,1,0,2
734,343,231,175,52,4,0,0,0,0
735,343,232,171,52,7,1,1,0,0
736,346,221,160,51,7,1,2,0,0
737,343,247,166,66,13,0,1,0,1
738,340,219,152,60,7,0,0,0,0
739,345,226,163,56,6,0,1,0,0
740,342,229,165,60,4,0,0,0,0
741,345,230,159,63,5,0,3,0,0
742,344,229,175,46,5,0,3,0,0
743,341,236,160,67,7,0,2,0,0
744,344,236,170,59,6,0,1,0,0
745,341,228,145,74,9,0,0,0,0
746,343,231,164,55,8,0,4,0,0
747,343,229,176,51,2,0,0,0,0
748,343,219,159,54,4,0,2,0,0
749,343,234,159,69,5,0,1,0,0
750,344,236,159,65,8,0,3,0,1
751,339,227,164,57,6,0,0,0,0
752,347,235,166,64,5,0,0,0,0
753,341,226,163,53,6,0,1,0,3
754,341,229,169,50,9,0,1,0,0
755,343,222,159,51,11,0,1,0,0
756,342,230,161,64,4,0,1,0,0
757,343,235,156,68,9,0,2,0,0
758,347,234,158,69,6,0,1,0,0
759,341,246,179,56,9,0,2,0,0
760,344,228,150,67,9,0,2,0,0
761,343,224,150,64,5,2,3,0,0
762,342,201,140,53,6,0,1,0,1
763,342,222,149,68,5,0,0,0,0
764,344,224,153,61,10,0,0,0,0
765,344,224,167,52,5,0,0,0,0
766,346,231,176,53,2,0,0,0,0
767,343,233,162,60,8,0,0,0,3
768,339,220,160,54,4,0,2,0,0
769,345,224,170,49,4,0,0,0,1
770,344,232,170,57,5,0,0,0,0
771,344,219,162,50,6,0,1,0,0
772,347,238,181,52,4,0,1,0,0
773,344,218,155,50,13,0,0,0,0
774,345,216,158,54,4,0,0,0,0
775,345,247,179,60,5,0,1,0,2
776,347,229,166,54,9,0,0,0,0
777,347,237,173,59,5,0,0,0,0
778,344,228,174,47,7,0,0,0,0
779,343,230,184,40,5,0,0,1,0
780,344,238,171,55,12,0,0,0,0
781,345,236,169,61,5,1,0,0,0
782,344,226,160,56,9,0,1,0,0
783,344,225,162,58,4,0,1,0,0
784,349,218,168,42,7,0,1,0,0
785,346,225,175,43,7,0,0,0,0
786,346,214,152,58,4,0,0,0,0
787,343,223,162,53,8,0,0,0,0
788,345,229,177,44,7,0,1,0,0
789,346,226,160,61,5,0,0,0,0
790,347,216,147,65,4,0,0,0,0
791,343,217,154,55,6,1,1,0,0
792,344,213,171,36,6,0,0,0,0
793,345,200,142,51,7,0,0,0,0
794,344,221,172,39,6,0,4,0,0
795,346,216,162,49,4,0,1,0,0
796,346,217,158,56,3,0,0,0,0
797,346,227,168,54,5,0,0,0,0
798,346,219,163,47,8,0,1,0,0
799,345,230,176,52,2,0,0,0,0
800,347,212,151,49,12,0,0,0,0
801,344,223,153,60,9,0,0,0,1
802,344,231,169,54,7,0,1,0,0
803,343,227,171,50,5,0,1,0,0
804,347,223,172,46,4,0,1,0,0
805,348,217,164,44,8,0,1,0,0
806,343,236,182,48,5,0,0,0,1
807,342,220,163,51,5,0,1,0,0
808,343,233,171,56,5,0,1,0,0
809,343,234,154,67,12,0,1,0,0
810,346,222,155,61,6,0,0,0,0
811,343,226,167,55,3,0,1,0,0
812,344,233,158,67,6,0,2,0,0
813,346,233,161,68,3,0,1,0,0
814,343,245,177,60,5,0,3,0,0
815,344,225,153,66,6,0,0,0,0
816,345,224,168,50,6,0,0,0,0
817,345,229,170,56,3,0,0,0,0
818,344,212,148,56,8,0,0,0,0
819,351,241,152,80,7,0,2,0,0
820,347,222,138,72,11,0,1,0,0
821,348,231,143,74,12,0,2,0,0
822,348,224,134,80,9,0,1,0,0
823,347,222,146,62,13,0,1,0,0
824,345,223,135,77,10,0,1,0,0
825,347,225,136,81,7,0,1,0,0
826,347,225,137,76,11,0,1,0,0
827,351,228,134,87,6,0,1,0,0
828,347,227,142,72,10,0,3,0,0
829,345,239,140,88,7,0,4,0,0
830,346,224,122,87,13,0,2,0,0
831,346,229,135,81,12,0,1,0,0
832,346,227,115,95,17,0,0,0,0
833,348,230,143,74,12,0,1,0,0
834,347,228,117,101,8,0,2,0,0
835,347,220,124,90,5,0,1,0,0
836,346,232,146,77,8,0,1,0,0
837,347,222,124,88,9,0,0,0,1
838,347,219,132,82,4,0,1,0,0
839,347,239,137,91,9,0,2,0,0
840,345,236,137,86,11,0,2,0,0
841,347,235,150,75,7,0,3,0,0
842,350,223,125,87,7,0,4,0,0
843,347,214,131,67,14,0,1,0,1
844,349,225,138,79,6,0,2,0,0
845,346,225,135,80,9,0,1,0,0
846,347,237,148,80,8,0,1,0,0
847,346,237,141,75,16,0,5,0,0
848,347,242,151,84,7,0,0,0,0
849,346,220,118,87,15,0,0,0,0
850,344,226,132,89,5,0,0,0,0
851,345,219,127,80,11,0,1,0,0
852,352,218,126,84,7,0,1,0,0
853,346,227,146,72,8,0,1,0,0
854,346,235,140,88,7,0,0,0,0
855,345,212,118,84,8,0,2,0,0
856,345,208,103,99,6,0,0,0,0
857,351,229,109,112,8,0,0,0,0
858,348,237,121,96,18,0,1,0,1
859,352,244,128,100,15,0,1,0,0
860,353,242,137,96,7,0,2,0,0
861,353,233,124,97,11,0,1,0,0
862,351,220,114,95,11,0,0,0,0
863,350,235,116,105,11,0,3,0,0
864,353,244,133,96,15,0,0,0,0
865,352,221,108,100,8,0,5,0,0
866,350,232,125,99,5,0,2,1,0
867,348,218,116,87,14,0,1,0,0
868,351,234,113,108,12,0,1,0,0
869,351,232,117,102,10,0,3,0,0
870,350,240,131,100,9,0,0,0,0
871,350,236,123,105,5,0,3,0,0
872,352,218,107,98,10,0,3,0,0
873,352,250,102,135,13,0,0,0,0
874,351,237,131,91,12,0,3,0,0
875,352,236,139,87,8,0,2,0,0
876,349,229,128,91,10,0,0,0,0
877,351,244,118,111,14,0,1,0,0
878,353,235,115,107,12,0,1,0,0
879,350,224,132,82,10,0,0,0,0
880,352,234,113,115,6,0,0,0,0
881,349,223,110,101,12,0,0,0,0
882,351,227,119,97,8,0,3,0,0
883,352,218,127,81,10,0,0,0,0
884,354,225,107,102,13,0,3,0,0
885,352,244,125,102,14,0,3,0,0
886,346,242,124,104,12,0,2,0,0
887,350,233,135,88,9,0,1,0,0
888,353,235,127,93,11,2,2,0,0
889,350,228,105,108,15,0,0,0,0
890,352,227,109,107,10,0,1,0,0
891,350,234,125,100,9,0,0,0,0
892,351,245,122,104,19,0,0,0,0
893,351,227,109,108,9,0,1,0,0
894,350,248,129,101,15,0,3,0,0
895,351,222,112,106,4,0,0,0,0
896,351,253,107,134,11,0,1,0,0
897,350,239,126,103,9,0,1,0,0
898,352,242,129,96,12,0,5,0,0
899,351,214,96,102,14,0,2,0,0
900,350,241,121,108,7,0,5,0,0
901,350,215,121,89,4,0,1,0,0
902,350,232,111,106,12,0,3,0,0
903,349,244,130,96,18,0,0,0,0
904,351,229,118,101,10,0,0,0,0
905,348,215,122,82,10,0,0,1,0
906,352,225,103,113,9,0,0,0,0
907,349,223,107,106,8,0,2,0,0
908,354,228,125,91,11,0,1,0,0
909,351,235,133,96,6,0,0,0,0
910,349,235,130,101,4,0,0,0,0
911,350,233,127,95,10,1,0,0,0
912,348,242,122,107,8,0,5,0,0
913,347,222,119,88,13,0,2,0,0
914,349,229,119,93,15,0,2,0,0
915,346,221,110,97,11,0,3,0,0
916,348,241,125,111,4,0,1,0,0
917,348,225,113,94,15,0,3,0,0
918,348,246,139,95,11,0,1,0,0
919,348,227,121,91,13,0,2,0,0
920,347,237,132,89,13,0,2,1,0
921,350,232,127,96,9,0,0,0,0
922,347,238,120,107,8,0,3,0,0
923,349,230,113,105,9,0,3,0,0
924,351,228,112,102,13,0,1,0,0
925,349,235,120,107,8,0,0,0,0
926,349,228,108,107,12,0,1,0,0
927,345,240,112,109,16,0,3,0,0
928,350,247,129,109,9,0,0,0,0
929,347,255,131,109,15,0,0,0,0
930,346,244,122,111,9,0,2,0,0
931,349,235,119,105,9,0,2,0,0
932,351,250,117,122,10,0,1,0,0
933,348,247,129,96,18,0,4,0,0
934,348,234,119,100,11,0,4,0,0
935,348,227,116,102,8,0,1,0,0
936,348,233,120,104,8,0,1,0,0
937,348,226,107,114,5,0,0,0,0
938,352,254,145,95,11,0,3,0,0
939,344,219,88,123,6,0,2,0,0
940,348,230,115,103,10,0,2,0,0
941,347,237,135,91,7,0,4,0,0
942,350,232,120,101,6,0,5,0,0
943,347,222,104,108,7,1,2,0,0
944,351,229,113,95,16,0,5,0,0
945,354,216,95,105,14,0,2,0,0
946,353,218,110,96,11,0,1,0,0
947,348,217,120,86,11,0,0,0,0
948,349,221,89,108,18,0,5,0,1
949,350,231,112,110,9,0,0,0,0
950,350,218,122,86,9,0,1,0,0
951,348,214,104,95,15,0,0,0,0
952,349,215,102,97,13,0,3,0,0
953,350,229,111,106,12,0,0,0,0
954,354,217,108,92,11,0,6,0,0
955,350,229,116,102,9,0,2,0,0
956,349,232,101,114,12,0,5,0,0
957,354,228,108,113,5,0,1,0,1
958,352,227,135,80,9,3,0,0,0
959,355,226,111,104,8,0,3,0,0
960,348,203,132,63,6,0,2,0,0
961,349,216,126,79,11,0,0,0,0
962,350,223,99,105,15,0,4,0,0
963,352,221,93,110,11,0,7,0,0
964,354,229,124,91,12,0,2,0,0
965,348,232,116,101,11,0,4,0,0
966,349,213,111,88,14,0,0,0,0
967,350,236,92,129,12,2,0,0,1
968,349,238,109,116,13,0,0,0,0
969,350,222,101,100,16,0,5,0,0
970,352,214,100,99,15,0,0,0,0
971,352,215,126,80,9,0,0,0,0
972,346,218,108,101,8,0,1,0,0
973,351,218,114,94,9,0,1,0,0
974,349,201,107,78,14,0,2,0,0
975,350,220,105,104,10,0,1,0,0
976,352,191,102,78,11,0,0,0,0
977,347,218,112,99,4,0,3,0,0
978,347,212,114,86,10,0,2,0,0
979,349,226,129,89,8,0,0,0,0
980,348,181,97,75,7,2,0,0,0
981,346,200,101,87,10,0,2,0,0
982,346,224,125,85,9,0,5,0,0
983,346,225,94,120,10,0,1,0,0
984,346,212,112,86,11,0,3,0,0
985,346,215,104,97,9,0,5,0,0
986,350,222,103,109,10,0,0,0,0
987,346,223,120,97,5,0,1,0,0
988,347,224,97,102,20,0,5,0,0
989,346,199,80,108,10,0,1,0,0
990,346,204,101,90,12,0,1,0,0
991,348,227,115,97,10,5,0,0,0
992,347,230,105,107,15,0,3,0,0
993,348,191,111,72,6,0,2,0,0
994,347,199,103,88,5,0,3,0,0
995,343,194,120,62,11,0,1,0,0
996,346,201,109,81,11,0,0,0,0
997,346,232,104,113,14,0,1,0,0
998,347,214,97,104,10,0,3,0,0
999,344,230,110,104,13,0,3,0,0
1000,344,195,95,86,12,0,2,0,0
1001,348,217,96,107,11,0,3,0,0
1002,348,214,85,114,14,0,0,0,1
1003,344,224,102,109,12,0,1,0,0
1004,347,210,115,85,7,0,3,0,0
1005,346,197,93,90,11,0,3,0,0
1006,347,203,91,96,14,0,2,0,0
1007,345,190,97,83,8,0,2,0,0
1008,346,211,116,88,7,0,0,0,0
1009,345,216,110,97,8,0,1,0,0
1010,344,200,94,95,10,0,1,0,0
1011,346,200,92,98,9,0,1,0,0
1012,344,215,111,95,9,0,0,0,0
1013,345,212,105,100,4,0,2,0,1
1014,347,211,106,97,8,0,0,0,0
1015,345,213,88,117,4,0,4,0,0
1016,346,225,103,105,16,0,1,0,0
1017,344,231,109,108,11,2,1,0,0
1018,347,204,95,93,14,0,2,0,0
1019,344,200,102,87,10,0,1,0,0
1020,343,218,113,93,12,0,0,0,0
1021,341,219,111,90,16,0,2,0,0
1022,345,229,138,70,17,0,4,0,0
1023,346,215,101,101,13,0,0,0,0
1024,342,231,121,93,14,0,3,0,0
1025,342,214,101,94,15,0,4,0,0
1026,347,207,99,94,10,0,4,0,0
1027,348,215,91,102,17,0,5,0,0
1028,343,192,86,91,11,0,4,0,0
1029,344,212,95,103,14,0,0,0,0
1030,343,201,93,95,13,0,0,0,0
1031,343,194,96,93,4,0,1,0,0
1032,343,210,108,98,4,0,0,0,0
1033,344,221,102,100,16,0,3,0,0
1034,343,219,105,108,3,0,3,0,0
1035,343,195,92,91,11,0,1,0,0
1036,344,202,83,97,20,0,2,0,0
1037,342,217,98,105,13,0,0,0,1
1038,344,235,116,102,15,0,2,0,0
1039,342,209,95,95,16,0,3,0,0
1040,345,211,98,102,10,0,1,0,0
1041,345,226,108,104,14,0,0,0,0
1042,342,214,112,88,11,0,3,0,0
1043,344,209,104,89,15,0,1,0,0
1044,342,203,101,90,10,0,1,0,1
1045,347,207,100,90,12,0,4,0,1
1046,344,218,97,103,15,0,2,0,1
1047,343,212,99,99,12,0,2,0,0
1048,343,204,96,93,13,0,2,0,0
1049,350,216,110,94,10,0,2,0,0
1050,348,218,105,104,7,0,2,0,0
1051,348,221,121,90,9,0,1,0,0
1052,347,211,84,108,16,0,3,0,0
1053,350,228,107,103,18,0,0,0,0
1054,347,213,98,97,17,0,1,0,0
1055,348,214,98,95,18,0,3,0,0
1056,350,226,109,103,13,1,0,0,0
1057,347,210,102,107,1,0,0,0,0
1058,347,199,78,110,9,0,2,0,0
1059,348,217,103,95,15,0,4,0,0
1060,348,220,108,97,14,0,1,0,0
1061,347,206,101,93,10,0,2,0,0
1062,347,197,91,91,13,0,0,0,2
1063,346,190,85,83,19,0,3,0,0
1064,348,235,108,115,12,0,0,0,0
1065,349,221,88,116,16,0,1,0,0
1066,347,219,106,101,8,0,4,0,0
1067,348,204,97,90,15,2,0,0,0
1068,348,210,92,104,12,0,2,0,0
1069,350,219,94,113,10,0,2,0,0
1070,348,223,109,100,10,0,4,0,0
1071,348,226,105,112,6,0,3,0,0
1072,348,205,110,82,13,0,0,0,0
1073,349,206,92,90,21,0,3,0,0
1074,346,221,115,93,12,0,1,0,0
1075,347,221,106,102,11,0,1,1,0
1076,345,213,96,105,11,0,1,0,0
1077,348,218,99,102,17,0,0,0,0
1078,348,221,97,104,15,5,0,0,0
1079,349,235,98,121,15,0,1,0,0
1080,347,202,103,86,10,0,0,0,3
1081,349,210,111,90,8,0,1,0,0
1082,347,197,93,88,14,0,2,0,0
1083,346,216,100,100,16,0,0,0,0
1084,348,229,90,129,10,0,0,0,0
1085,347,227,99,110,17,0,1,0,0
1086,348,211,103,90,12,1,5,0,0
1087,349,230,96,114,16,0,3,0,1
1088,348,228,95,113,18,0,2,0,0
1089,349,231,111,96,18,6,0,0,0
1090,346,212,81,112,18,0,1,0,0
1091,345,211,92,108,11,0,0,0,0
1092,347,211,84,115,11,0,1,0,0
1093,348,211,95,103,8,0,5,0,0
1094,349,203,77,104,18,0,4,0,0
1095,348,221,97,108,14,0,2,0,0
1096,350,210,91,106,11,0,2,0,0
1097,347,222,102,106,11,0,3,0,0
1098,349,207,94,94,19,0,0,0,0
1099,347,207,97,102,8,0,0,0,0
1100,348,210,90,103,13,4,0,0,0
1101,349,227,97,109,21,0,0,0,0
1102,346,218,99,108,9,0,1,0,1
1103,349,223,97,102,17,0,7,0,0
1104,348,206,100,96,7,0,0,0,3
1105,347,219,83,120,13,0,3,0,0
1106,348,219,95,110,13,0,1,0,0
1107,351,216,88,112,15,0,1,0,0
1108,347,207,104,93,8,0,2,0,0
1109,348,244,104,126,12,0,2,0,0
1110,347,221,101,101,13,0,6,0,0
1111,346,206,97,96,10,0,1,0,2
1112,347,224,105,109,9,0,1,0,0
1113,345,216,109,99,6,0,2,0,0
1114,345,211,102,90,18,0,1,0,0
1115,346,211,102,93,13,0,3,0,0
1116,345,197,101,90,4,0,2,0,0
1117,346,210,92,112,6,0,0,0,0
1118,351,208,86,113,9,0,0,0,0
1119,346,209,102,92,12,0,3,0,0
1120,347,183,91,81,10,0,1,0,0
1121,353,213,90,101,21,0,1,0,0
1122,351,217,89,111,12,0,5,0,0
1123,351,232,97,114,17,0,4,0,0
1124,352,222,106,102,14,0,0,0,0
1125,352,243,109,120,14,0,0,0,0
1126,350,237,118,104,15,0,0,0,0
1127,351,245,119,111,13,0,2,0,0
1128,348,230,93,123,13,0,1,0,0
1129,352,242,103,126,11,0,2,0,0
1130,350,244,116,110,16,0,2,0,0
1131,346,236,103,123,8,0,2,0,0
1132,347,221,112,92,17,0,0,0,0
1133,350,233,102,119,9,0,3,0,0
1134,351,207,89,104,13,0,0,0,1
1135,351,221,96,112,10,0,3,0,0
1136,351,234,108,103,20,0,3,0,0
1137,351,243,127,105,8,0,3,0,0
1138,350,232,92,124,15,0,1,0,0
1139,349,217,97,101,17,0,2,0,0
1140,349,218,108,90,14,0,4,0,2
1141,348,221,97,105,15,0,4,0,0
1142,352,218,95,110,12,0,1,0,0
1143,349,218,89,121,6,0,2,0,0
1144,351,239,109,120,9,0,1,0,0
1145,353,230,95,118,15,0,0,0,2
1146,347,211,97,98,15,0,1,0,0
1147,349,233,101,120,12,0,0,0,0
1148,350,233,101,117,13,0,2,0,0
1149,350,217,101,94,17,0,5,0,0
1150,350,219,98,98,20,0,3,0,0
1151,346,224,102,112,8,0,2,0,0
1152,349,221,109,100,10,0,2,0,0
1153,350,229,114,96,16,0,3,0,0
1154,351,215,88,107,18,0,2,0,0
1155,351,216,90,112,12,0,2,0,0
1156,349,237,111,115,11,0,0,0,0
1157,349,209,98,90,20,0,0,0,1
1158,341,218,93,107,16,0,2,0,0
1159,342,226,98,112,12,0,4,0,0
1160,341,219,79,115,23,0,2,0,0
1161,339,228,90,115,22,0,1,0,0
1162,341,229,103,116,8,0,2,0,0
1163,340,198,74,106,15,0,3,0,0
1164,341,221,92,112,14,0,3,0,0
1165,340,227,106,107,9,0,5,0,0
1166,340,223,96,110,13,0,4,0,0
1167,341,223,91,118,9,0,3,0,2
1168,340,208,81,108,17,0,2,0,0
1169,339,218,89,111,12,0,6,0,0
1170,338,218,73,125,17,0,3,0,0
1171,344,213,101,91,20,0,1,0,0
1172,342,218,87,109,17,0,5,0,0
1173,339,219,73,132,12,0,2,0,0
1174,339,213,90,114,9,0,0,0,0
1175,341,227,116,98,10,0,3,0,0
1176,340,230,106,106,15,0,2,0,1
1177,341,218,90,115,13,0,0,0,0
1178,341,215,93,106,15,0,1,0,0
1179,338,223,87,119,16,0,0,1,0
1180,340,223,84,119,14,0,6,0,0
1181,341,235,94,126,14,0,1,0,0
1182,337,217,84,113,17,0,3,0,0
1183,343,220,90,114,14,0,2,0,0
1184,339,224,108,106,7,0,1,2,0
1185,343,215,83,110,9,0,13,0,0
1186,339,222,97,106,17,0,2,0,0
1187,341,209,90,104,14,0,1,0,0
1188,342,218,98,103,13,0,4,0,0
1189,340,227,90,115,18,0,4,0,0
1190,340,218,92,110,14,0,1,1,0
1191,342,223,94,116,11,0,2,0,0
1192,342,208,86,110,9,0,3,0,0
1193,338,225,99,115,10,0,1,0,0
1194,340,223,112,102,7,0,2,0,0
1195,340,216,92,108,13,0,3,0,0
1196,341,213,94,97,15,0,3,0,4
1197,340,224,106,99,16,0,3,0,0
1198,345,223,103,112,6,0,2,0,0
1199,342,214,111,91,10,0,2,0,0
1200,340,234,109,115,9,0,1,0,0
1201,341,235,95,122,12,0,6,0,0
1202,340,211,70,121,17,1,2,0,0
1203,340,227,95,116,10,0,6,0,0
1204,342,239,101,124,11,0,3,0,0
1205,346,210,96,95,17,0,2,0,0
1206,340,220,90,113,14,0,3,0,0
1207,341,224,102,106,11,0,5,0,0
1208,340,227,96,114,12,0,5,0,0
1209,339,227,100,115,9,0,3,0,0
1210,338,224,101,110,12,0,1,0,0
1211,342,209,106,90,11,0,2,0,0
1212,341,228,102,106,15,0,5,0,0
1213,340,225,85,118,20,0,2,0,0
1214,339,235,107,111,14,0,3,0,0
1215,342,208,94,105,9,0,0,0,0
1216,345,220,112,96,11,1,0,0,0
1217,343,203,89,102,10,0,2,0,0
1218,347,236,112,105,16,0,3,0,0
1219,345,222,112,101,7,0,2,0,0
1220,345,228,115,99,13,0,1,0,0
1221,346,213,91,108,11,0,3,0,0
1222,346,228,95,119,12,0,2,0,0
1223,345,230,99,109,14,0,5,0,3
1224,344,216,99,106,8,0,3,0,0
1225,343,229,120,99,8,0,2,0,0
1226,346,215,99,93,20,0,3,0,0
1227,345,216,100,104,12,0,0,0,0
1228,342,231,109,105,11,0,6,0,0
1229,344,231,105,112,12,0,2,0,0
1230,345,229,104,107,13,0,5,0,0
1231,344,227,101,114,11,0,1,0,0
1232,345,220,89,116,14,0,0,1,0
1233,345,231,105,119,6,0,1,0,0
1234,345,226,89,113,24,0,0,0,0
1235,343,213,108,97,7,0,1,0,0
1236,342,225,106,107,11,0,1,0,0
1237,345,206,95,97,12,0,1,0,1
1238,345,211,86,107,17,0,1,0,0
1239,345,230,107,105,14,0,4,0,0
1240,343,217,89,104,17,0,5,2,0
1241,347,226,105,110,7,0,3,1,0
1242,341,218,105,96,14,0,3,0,0
1243,343,232,111,102,16,0,3,0,0
1244,345,227,111,100,14,0,2,0,0
1245,344,224,97,109,16,0,2,0,0
1246,345,235,115,107,11,0,2,0,0
1247,345,230,105,110,13,0,2,0,0
1248,343,221,90,118,11,0,2,0,0
1249,344,227,117,98,11,0,0,0,1
1250,345,231,87,125,17,0,2,0,0
1251,344,222,97,103,18,0,4,0,0
1252,346,214,98,101,13,0,1,0,1
1253,343,224,110,96,14,0,4,0,0
1254,342,209,109,86,11,0,3,0,0
1255,341,209,101,94,10,0,4,0,0
1256,344,240,91,121,26,0,2,0,0
1257,345,237,117,105,14,0,1,0,0
1258,342,226,111,101,12,0,2,0,0
1259,345,235,91,123,17,0,4,0,0
1260,341,227,96,120,9,0,2,0,0
1261,344,219,85,116,14,0,4,0,0
1262,342,230,128,91,10,0,1,0,0
1263,341,246,117,112,15,0,2,0,0
1264,342,229,106,111,12,0,0,0,0
1265,343,213,98,99,14,0,2,0,0
1266,343,229,106,101,19,0,3,0,0
1267,342,227,100,112,11,0,4,0,0
1268,343,222,98,99,19,0,6,0,0
1269,342,213,95,96,18,0,4,0,0
1270,343,213,99,92,18,0,4,0,0
1271,340,212,89,105,16,0,2,0,0
1272,340,212,103,96,13,0,0,0,0
1273,342,214,101,92,21,0,0,0,0
1274,342,213,86,108,15,0,4,0,0
1275,342,213,99,101,12,0,1,0,0
1276,342,211,100,87,20,0,4,0,0
1277,342,219,99,100,18,0,2,0,0
1278,342,244,98,124,19,0,3,0,0
1279,343,212,114,83,12,0,3,0,0
1280,340,218,113,96,9,0,0,0,0
1281,344,224,90,119,12,0,3,0,0
1282,342,227,88,128,10,0,1,0,0
1283,341,215,105,97,11,0,2,0,0
1284,342,229,114,101,12,0,2,0,0
1285,342,204,79,114,7,0,4,0,0
1286,344,201,99,93,8,0,1,0,0
1287,341,213,100,94,11,0,8,0,0
1288,342,216,106,89,17,0,3,1,0
1289,340,227,102,104,15,0,6,0,0
1290,340,221,85,118,16,0,2,0,0
1291,342,203,95,90,14,0,4,0,0
1292,341,218,95,106,16,0,1,0,0
1293,350,250,122,110,15,0,3,0,0
1294,349,252,99,132,19,0,2,0,0
1295,349,258,112,128,14,0,4,0,0
1296,347,269,110,123,32,0,4,0,0
1297,352,249,112,117,18,0,2,0,0
1298,350,263,122,115,21,0,5,0,0
1299,346,268,126,125,11,0,6,0,0
1300,348,242,110,120,11,0,1,0,0
1301,347,253,106,127,12,0,8,0,0
1302,349,248,113,117,15,0,3,0,0
1303,349,251,125,111,13,0,2,0,0
1304,348,242,110,109,19,0,4,0,0
1305,346,265,128,115,19,1,2,0,0
1306,351,267,131,124,9,3,0,0,0
1307,348,237,103,114,17,0,3,0,0
1308,347,259,124,115,13,0,4,0,3
1309,348,228,103,105,15,0,5,0,0
1310,347,260,130,114,13,0,3,0,0
1311,349,249,107,126,13,0,2,1,0
1312,348,256,114,121,17,0,4,0,0
1313,347,253,121,113,19,0,0,0,0
1314,348,255,127,113,14,0,1,0,0
1315,350,259,106,136,15,1,0,0,1
1316,348,254,117,122,13,0,2,0,0
1317,346,246,98,140,6,0,2,0,0
1318,350,256,109,130,12,0,5,0,0
1319,346,233,113,107,12,0,1,0,0
1320,344,218,97,106,13,0,1,1,0
1321,347,238,106,118,12,0,2,0,0
1322,344,234,108,108,14,0,3,0,1
1323,344,228,92,121,12,0,3,0,0
1324,346,222,90,114,13,0,5,0,0
1325,349,251,109,126,13,0,1,0,2
1326,346,229,91,127,11,0,0,0,0
1327,345,224,109,104,8,0,3,0,0
1328,348,229,94,114,15,0,6,0,0
1329,344,228,90,119,18,0,1,0,0
1330,345,232,109,110,11,0,2,0,0
1331,346,261,122,120,16,0,3,0,0
1332,344,237,76,139,19,0,2,0,1
1333,346,247,107,117,21,0,2,0,0
1334,346,245,108,118,15,0,4,0,0
1335,345,249,110,120,15,0,4,0,0
1336,344,233,98,118,16,0,1,0,0
1337,344,256,95,143,13,0,5,0,0
1338,347,246,104,115,24,0,3,0,0
1339,346,253,123,111,17,0,2,0,0
1340,348,232,113,104,9,0,6,0,0
1341,344,233,105,106,20,0,2,0,0
1342,343,234,118,101,12,0,3,0,0
1343,342,244,119,112,13,0,0,0,0
1344,346,231,99,119,10,0,3,0,0
1345,346,234,99,118,15,0,2,0,0
1346,350,253,121,114,13,0,5,0,0
1347,344,222,102,105,13,2,0,0,0
1348,347,236,114,101,11,0,9,0,1
1349,344,235,100,117,14,0,4,0,0
1350,347,241,94,125,20,0,1,0,1
1351,346,236,93,122,17,0,4,0,0
1352,343,236,97,125,11,0,3,0,0
1353,345,247,111,109,22,0,5,0,0
1354,349,236,107,106,18,0,5,0,0
1355,345,226,104,109,12,0,1,0,0
1356,346,236,97,122,15,0,2,0,0
1357,346,235,108,109,15,0,3,0,0
1358,347,236,99,124,10,0,3,0,0
1359,344,248,104,124,14,0,6,0,0
1360,348,240,101,115,18,0,5,0,1
1361,345,241,92,127,16,0,6,0,0
1362,347,225,97,116,11,0,1,0,0
1363,347,230,123,98,9,0,0,0,0
1364,347,255,104,124,24,0,3,0,0
1365,346,235,95,121,17,0,2,0,0
1366,347,233,105,117,9,0,2,0,0
1367,343,226,103,105,14,1,3,0,0
1368,346,238,111,106,17,0,4,0,0
